prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
6	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	60
6	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	139
6	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
47	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	181
47	E. coli	urine	1401	1411	1816	0	1	0	0	0	0	0	529
47	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	59
47	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	57
47	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
26	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	723
26	E. coli	urine	1401	1411	1816	0	0	0	2	0	0	3	3154
26	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	450
26	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	391
26	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
9	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	3	518
9	E. coli	urine	1401	1411	1816	0	0	0	0	1	0	3	1560
9	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	1	145
9	E. coli	blood	1401	1411	1816	0	1	0	0	0	0	2	273
9	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
38	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	624
38	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	1	2255
38	E. coli	stool	1401	1411	1816	0	2	0	0	0	0	0	170
38	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	314
38	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
1	E. coli	respiratory	1401	1411	1816	0	0	0	1	0	2	1	2297
1	E. coli	urine	1401	1411	1816	0	1	0	1	0	2	1	6459
1	E. coli	stool	1401	1411	1816	0	3	0	1	0	1	2	1962
1	E. coli	blood	1401	1411	1816	0	0	0	1	0	0	0	1310
1	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
