prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
10	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
35	E. coli	respiratory	1401	1411	1816	0	0	0	1	0	0	3	1045
35	E. coli	urine	1401	1411	1816	0	0	0	3	0	0	2	4119
35	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	668
35	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	698
35	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
4	E. coli	respiratory	1401	1411	1816	0	2	0	1	0	1	0	1235
4	E. coli	urine	1401	1411	1816	0	1	0	0	0	2	7	4954
4	E. coli	stool	1401	1411	1816	0	2	0	0	0	1	2	718
4	E. coli	blood	1401	1411	1816	0	6	0	0	0	0	2	670
4	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	5
41	E. coli	respiratory	1401	1411	1816	0	2	0	0	0	0	5	4062
41	E. coli	urine	1401	1411	1816	0	3	0	3	1	3	20	13106
41	E. coli	stool	1401	1411	1816	1	6	0	1	0	5	6	2980
41	E. coli	blood	1401	1411	1816	0	2	0	0	0	1	4	2203
41	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	6
19	E. coli	respiratory	1401	1411	1816	0	0	0	1	0	0	5	2436
19	E. coli	urine	1401	1411	1816	0	3	0	3	0	0	10	8046
19	E. coli	stool	1401	1411	1816	0	1	0	0	0	0	2	1176
19	E. coli	blood	1401	1411	1816	0	1	0	0	0	0	1	1274
19	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	4
29	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	679
29	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	0	2207
29	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	220
29	E. coli	blood	1401	1411	1816	0	1	0	0	0	0	0	443
29	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
43	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	276
43	E. coli	urine	1401	1411	1816	0	0	0	0	0	1	1	1130
43	E. coli	stool	1401	1411	1816	0	1	0	0	0	0	0	147
43	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	332
43	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
15	E. coli	respiratory	1401	1411	1816	0	1	0	0	0	0	0	494
15	E. coli	urine	1401	1411	1816	0	0	0	0	1	6	1	1999
15	E. coli	stool	1401	1411	1816	0	0	0	0	0	5	0	233
15	E. coli	blood	1401	1411	1816	0	1	0	1	0	0	2	331
15	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
6	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	100
6	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	2	705
6	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	30
6	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	141
6	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
47	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	185
47	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	0	651
47	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	74
47	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	82
47	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
26	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	809
26	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	5	4052
26	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	493
26	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	488
26	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
9	E. coli	respiratory	1401	1411	1816	0	0	0	1	0	0	2	602
9	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	2	1921
9	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	188
9	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	335
9	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
38	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	1	770
38	E. coli	urine	1401	1411	1816	0	1	0	2	0	1	0	3075
38	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	2	176
38	E. coli	blood	1401	1411	1816	0	0	0	1	0	0	0	425
38	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
1	E. coli	respiratory	1401	1411	1816	0	1	0	0	0	0	1	2498
1	E. coli	urine	1401	1411	1816	0	0	0	0	0	2	5	7202
1	E. coli	stool	1401	1411	1816	1	0	0	0	0	2	0	1725
1	E. coli	blood	1401	1411	1816	0	0	0	1	0	1	1	1439
1	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	5
23	E. coli	respiratory	1401	1411	1816	0	1	0	7	0	2	1	563
23	E. coli	urine	1401	1411	1816	0	0	0	0	0	10	2	2226
23	E. coli	stool	1401	1411	1816	0	0	0	0	0	1	0	613
23	E. coli	blood	1401	1411	1816	0	0	0	0	0	1	0	376
23	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
36	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	363
36	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	0	1349
36	E. coli	stool	1401	1411	1816	0	0	0	0	0	1	0	80
36	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	238
36	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
22	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	2	506
22	E. coli	urine	1401	1411	1816	0	0	0	4	0	1	2	2778
22	E. coli	stool	1401	1411	1816	0	0	0	0	0	2	3	136
22	E. coli	blood	1401	1411	1816	0	1	0	0	0	0	0	429
22	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
33	E. coli	respiratory	1401	1411	1816	0	1	0	2	0	26	6	2786
33	E. coli	urine	1401	1411	1816	0	4	0	0	0	36	10	9514
33	E. coli	stool	1401	1411	1816	0	2	0	0	0	14	3	1422
33	E. coli	blood	1401	1411	1816	0	0	0	1	0	0	0	1621
33	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	5
13	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	9	4	1242
13	E. coli	urine	1401	1411	1816	0	1	0	2	0	13	14	6104
13	E. coli	stool	1401	1411	1816	1	0	0	2	0	1	2	281
13	E. coli	blood	1401	1411	1816	0	0	0	1	0	4	1	1027
13	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	4
28	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	4	0	251
28	E. coli	urine	1401	1411	1816	0	3	0	0	0	19	3	1116
28	E. coli	stool	1401	1411	1816	0	1	0	0	0	5	0	70
28	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	146
28	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
44	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	1	232
44	E. coli	urine	1401	1411	1816	0	0	0	1	0	2	2	1020
44	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	148
44	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	142
44	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
42	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	247
42	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	2	916
42	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	22
42	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	105
42	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
37	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	325
37	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	0	1205
37	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	125
37	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	213
37	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
31	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	672
31	E. coli	urine	1401	1411	1816	0	0	0	1	0	1	3	2189
31	E. coli	stool	1401	1411	1816	0	0	0	0	0	7	0	692
31	E. coli	blood	1401	1411	1816	0	0	0	0	0	1	0	333
31	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
11	E. coli	respiratory	1401	1411	1816	0	1	0	0	0	1	0	750
11	E. coli	urine	1401	1411	1816	0	1	0	1	2	17	9	3453
11	E. coli	stool	1401	1411	1816	1	1	0	0	0	1	0	326
11	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	2	485
11	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
46	E. coli	respiratory	1401	1411	1816	0	1	0	0	0	0	0	838
46	E. coli	urine	1401	1411	1816	0	0	0	0	0	1	1	2530
46	E. coli	stool	1401	1411	1816	0	0	0	1	0	0	0	521
46	E. coli	blood	1401	1411	1816	0	1	0	0	0	0	0	253
46	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
40	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	319
40	E. coli	urine	1401	1411	1816	0	0	0	1	0	0	0	609
40	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	283
40	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	98
40	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
17	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	494
17	E. coli	urine	1401	1411	1816	0	0	0	1	1	0	1	1490
17	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	701
17	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	223
17	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
5	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	1	395
5	E. coli	urine	1401	1411	1816	0	0	0	1	0	0	1	1062
5	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	233
5	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	214
5	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
20	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	2	0	255
20	E. coli	urine	1401	1411	1816	0	0	0	0	0	3	2	964
20	E. coli	stool	1401	1411	1816	0	0	0	0	0	2	0	196
20	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	127
20	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
7	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	1	5	2394
7	E. coli	urine	1401	1411	1816	0	0	0	0	0	1	14	6571
7	E. coli	stool	1401	1411	1816	0	2	0	3	0	4	0	1937
7	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	832
7	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	6
34	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	1	194
34	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	0	481
34	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	278
34	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	58
34	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
27	E. coli	respiratory	1401	1411	1816	0	1	0	0	0	0	1	408
27	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	1	1450
27	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	192
27	E. coli	blood	1401	1411	1816	0	0	0	1	0	0	0	284
27	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
21	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	1	446
21	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	0	2044
21	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	259
21	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	1	278
21	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
30	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	1	491
30	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	2	1282
30	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	95
30	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	145
30	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
25	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	1	198
25	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	0	786
25	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	88
25	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	89
25	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
18	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	362
18	E. coli	urine	1401	1411	1816	0	0	0	1	0	0	2	1143
18	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	222
18	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	252
18	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
32	E. coli	respiratory	1401	1411	1816	0	0	0	0	0	0	0	575
32	E. coli	urine	1401	1411	1816	0	0	0	0	0	0	2	2977
32	E. coli	stool	1401	1411	1816	0	0	0	0	0	0	0	117
32	E. coli	blood	1401	1411	1816	0	0	0	0	0	0	0	364
32	E. coli	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
12	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	1	0	10	0	2404
12	K. pneumoniae	urine	1401	1411	1816	1	3	0	0	0	0	0	1479
12	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	417
12	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	492
12	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	3
3	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	678
3	K. pneumoniae	urine	1401	1411	1816	0	0	0	1	0	0	0	404
3	K. pneumoniae	stool	1401	1411	1816	0	1	0	0	0	0	0	105
3	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	114
3	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	3
16	K. pneumoniae	respiratory	1401	1411	1816	0	0	1	0	0	0	2	917
16	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	261
16	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	11
16	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	92
16	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
24	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	3	0	0	1	872
24	K. pneumoniae	urine	1401	1411	1816	0	1	0	0	0	0	0	454
24	K. pneumoniae	stool	1401	1411	1816	0	1	0	1	0	0	0	236
24	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	112
24	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
2	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	1	0	0	0	752
2	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	2	535
2	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	13
2	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	129
2	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
45	K. pneumoniae	respiratory	1401	1411	1816	0	3	0	0	0	0	0	601
45	K. pneumoniae	urine	1401	1411	1816	0	2	0	1	0	0	0	242
45	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	22
45	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	1	0	0	71
45	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
8	K. pneumoniae	respiratory	1401	1411	1816	0	3	0	0	0	0	1	740
8	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	283
8	K. pneumoniae	stool	1401	1411	1816	0	1	0	0	0	1	0	27
8	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	86
8	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
14	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	0	0	0	1	1181
14	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	593
14	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	78
14	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	213
14	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	4
39	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	676
39	K. pneumoniae	urine	1401	1411	1816	0	1	0	0	1	0	0	401
39	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	41
39	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	150
39	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
10	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	5	0	0	1	1379
10	K. pneumoniae	urine	1401	1411	1816	0	0	0	1	0	0	0	508
10	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	1	0	76
10	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	150
10	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
35	K. pneumoniae	respiratory	1401	1411	1816	1	1	0	1	0	0	0	1954
35	K. pneumoniae	urine	1401	1411	1816	0	1	0	0	0	0	0	1061
35	K. pneumoniae	stool	1401	1411	1816	1	2	0	0	0	0	0	133
35	K. pneumoniae	blood	1401	1411	1816	0	2	0	1	0	0	0	386
35	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
4	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	0	0	1	0	2009
4	K. pneumoniae	urine	1401	1411	1816	0	1	0	1	0	0	0	1246
4	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	138
4	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	343
4	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
41	K. pneumoniae	respiratory	1401	1411	1816	1	5	0	2	0	1	3	7286
41	K. pneumoniae	urine	1401	1411	1816	9	16	0	1	2	0	10	3800
41	K. pneumoniae	stool	1401	1411	1816	3	26	0	1	0	12	3	1144
41	K. pneumoniae	blood	1401	1411	1816	0	4	0	0	0	2	0	1296
41	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
19	K. pneumoniae	respiratory	1401	1411	1816	0	6	0	3	0	0	0	4144
19	K. pneumoniae	urine	1401	1411	1816	0	2	0	1	0	1	2	2060
19	K. pneumoniae	stool	1401	1411	1816	0	13	0	0	0	0	0	249
19	K. pneumoniae	blood	1401	1411	1816	1	1	0	0	0	0	0	661
19	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
29	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	948
29	K. pneumoniae	urine	1401	1411	1816	0	0	0	1	0	0	0	516
29	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	61
29	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	192
29	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
43	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	0	0	0	0	459
43	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	207
43	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	4
43	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	138
43	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
15	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	2	0	778
15	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	6	0	451
15	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	9	0	43
15	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	138
15	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
6	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	1	223
6	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	158
6	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	4
6	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	72
6	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
47	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	356
47	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	171
47	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	39
47	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	33
47	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
26	K. pneumoniae	respiratory	1401	1411	1816	0	2	0	1	0	0	1	1389
26	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	1	0	902
26	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	54
26	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	229
26	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	3
9	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	1171
9	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	512
9	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	91
9	K. pneumoniae	blood	1401	1411	1816	0	1	0	0	0	0	0	197
9	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
38	K. pneumoniae	respiratory	1401	1411	1816	0	2	0	2	0	1	1	1484
38	K. pneumoniae	urine	1401	1411	1816	0	0	0	1	0	1	0	726
38	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	37
38	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	221
38	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
1	K. pneumoniae	respiratory	1401	1411	1816	2	2	0	2	1	5	0	4271
1	K. pneumoniae	urine	1401	1411	1816	0	2	0	0	0	6	4	1845
1	K. pneumoniae	stool	1401	1411	1816	7	13	0	0	0	7	6	466
1	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	1	777
1	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
23	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	4	3	980
23	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	5	0	497
23	K. pneumoniae	stool	1401	1411	1816	0	1	0	0	0	3	1	196
23	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	1	194
23	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
36	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	1	0	553
36	K. pneumoniae	urine	1401	1411	1816	0	0	0	1	0	0	1	292
36	K. pneumoniae	stool	1401	1411	1816	0	2	0	0	0	0	0	9
36	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	1	129
36	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
22	K. pneumoniae	respiratory	1401	1411	1816	0	2	0	0	0	0	0	796
22	K. pneumoniae	urine	1401	1411	1816	0	3	0	4	0	1	0	580
22	K. pneumoniae	stool	1401	1411	1816	0	2	0	0	0	0	0	26
22	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	197
22	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
33	K. pneumoniae	respiratory	1401	1411	1816	1	2	0	2	0	13	3	4061
33	K. pneumoniae	urine	1401	1411	1816	0	3	0	1	0	15	2	2400
33	K. pneumoniae	stool	1401	1411	1816	0	8	0	0	0	11	1	370
33	K. pneumoniae	blood	1401	1411	1816	0	1	0	0	0	1	0	806
33	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	4
13	K. pneumoniae	respiratory	1401	1411	1816	0	3	0	0	0	7	1	2094
13	K. pneumoniae	urine	1401	1411	1816	0	1	0	0	0	12	0	1402
