prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
37	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
31	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	0	0	441
31	E. coli	urine	1401	1411	2601	0	1	0	0	0	1	5	1494
31	E. coli	stool	1401	1411	2601	0	0	0	0	0	1	1	361
31	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	0	236
31	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	1
11	E. coli	respiratory	1401	1411	2601	0	1	0	0	1	0	2	496
11	E. coli	urine	1401	1411	2601	0	0	0	1	0	1	6	2223
11	E. coli	stool	1401	1411	2601	0	0	0	0	0	0	0	184
11	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	2	316
11	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	1
46	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	1	0	339
46	E. coli	urine	1401	1411	2601	0	0	0	1	0	0	2	895
46	E. coli	stool	1401	1411	2601	0	0	0	0	0	3	1	357
46	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	0	98
46	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
40	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	0	2	210
40	E. coli	urine	1401	1411	2601	1	0	0	1	0	0	0	439
40	E. coli	stool	1401	1411	2601	0	1	0	1	0	0	3	334
40	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	0	71
40	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
17	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	0	6	253
17	E. coli	urine	1401	1411	2601	0	1	0	0	0	0	7	741
17	E. coli	stool	1401	1411	2601	0	0	0	0	0	0	10	382
17	E. coli	blood	1401	1411	2601	0	0	0	1	0	0	1	108
17	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
5	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	0	0	205
5	E. coli	urine	1401	1411	2601	0	0	0	0	0	0	2	576
5	E. coli	stool	1401	1411	2601	0	0	0	0	0	0	0	83
5	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	1	159
5	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
20	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	5	1	107
20	E. coli	urine	1401	1411	2601	0	0	0	0	0	7	3	602
20	E. coli	stool	1401	1411	2601	0	0	0	0	0	1	0	36
20	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	1	84
20	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
7	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	0	5	1512
7	E. coli	urine	1401	1411	2601	0	0	0	0	0	0	8	3977
7	E. coli	stool	1401	1411	2601	0	0	0	0	0	1	0	1236
7	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	0	487
7	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	5
34	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	0	0	141
34	E. coli	urine	1401	1411	2601	0	0	0	0	0	0	1	289
34	E. coli	stool	1401	1411	2601	0	0	0	0	0	0	0	147
34	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	0	43
34	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
27	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	0	0	93
27	E. coli	urine	1401	1411	2601	0	0	0	0	0	2	0	292
27	E. coli	stool	1401	1411	2601	0	0	0	1	0	0	0	24
27	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	0	48
27	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
21	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	0	4	303
21	E. coli	urine	1401	1411	2601	0	0	0	0	0	0	13	1091
21	E. coli	stool	1401	1411	2601	0	0	0	0	0	0	6	152
21	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	0	115
21	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
30	E. coli	respiratory	1401	1411	2601	0	1	0	3	0	0	1	140
30	E. coli	urine	1401	1411	2601	0	1	0	1	0	0	2	539
30	E. coli	stool	1401	1411	2601	0	0	0	0	0	0	0	49
30	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	2	78
30	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
25	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	0	0	79
25	E. coli	urine	1401	1411	2601	0	0	0	0	0	0	0	229
25	E. coli	stool	1401	1411	2601	0	0	0	0	0	0	0	29
25	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	0	24
25	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
18	E. coli	respiratory	1401	1411	2601	0	0	0	1	0	0	4	290
18	E. coli	urine	1401	1411	2601	0	0	0	1	0	0	5	861
18	E. coli	stool	1401	1411	2601	0	0	0	0	0	0	2	261
18	E. coli	blood	1401	1411	2601	0	0	0	0	0	0	3	174
18	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	2
32	E. coli	respiratory	1401	1411	2601	0	0	0	0	0	0	1	155
32	E. coli	urine	1401	1411	2601	0	1	0	1	0	0	3	1032
32	E. coli	stool	1401	1411	2601	0	0	0	0	0	0	0	2
32	E. coli	blood	1401	1411	2601	0	0	0	1	0	0	2	157
32	E. coli	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
12	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	1	0	0	22	982
12	K. pneumoniae	urine	1401	1411	2601	0	0	0	1	0	2	17	557
12	K. pneumoniae	stool	1401	1411	2601	0	0	0	1	0	0	2	111
12	K. pneumoniae	blood	1401	1411	2601	0	0	0	1	0	0	4	208
12	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	1
3	K. pneumoniae	respiratory	1401	1411	2601	2	0	0	0	0	0	17	453
3	K. pneumoniae	urine	1401	1411	2601	1	0	0	0	0	0	3	239
3	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	34
3	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	2	97
3	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	1
16	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	6	597
16	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	1	174
16	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	2
16	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	57
16	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
24	K. pneumoniae	respiratory	1401	1411	2601	0	0	1	0	0	0	8	458
24	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	6	162
24	K. pneumoniae	stool	1401	1411	2601	0	0	0	1	0	0	0	210
24	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	50
24	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
2	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	8	395
2	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	4	186
2	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	0
2	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	38
2	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
45	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	10	210
45	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	3	63
45	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	10
45	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	1	35
45	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
8	K. pneumoniae	respiratory	1401	1411	2601	0	1	0	0	0	1	0	134
8	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	0	59
8	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	2
8	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	17
8	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
14	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	6	563
14	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	1	233
14	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	37
14	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	115
14	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	2
39	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	0	271
39	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	0	128
39	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	14
39	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	46
39	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
10	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	1	0	0	2	765
10	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	1	236
10	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	48
10	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	84
10	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
35	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	45	706
35	K. pneumoniae	urine	1401	1411	2601	0	0	0	1	0	0	34	276
35	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	17
35	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	11	150
35	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	1
4	K. pneumoniae	respiratory	1401	1411	2601	0	2	0	0	0	0	50	481
4	K. pneumoniae	urine	1401	1411	2601	0	4	0	0	0	0	26	366
4	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	2
4	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	10	93
4	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	1
41	K. pneumoniae	respiratory	1401	1411	2601	0	3	0	0	0	3	8	3694
41	K. pneumoniae	urine	1401	1411	2601	0	1	0	2	0	0	7	1808
41	K. pneumoniae	stool	1401	1411	2601	0	5	0	1	0	14	1	565
41	K. pneumoniae	blood	1401	1411	2601	0	2	0	0	0	0	1	649
41	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	3
19	K. pneumoniae	respiratory	1401	1411	2601	0	3	0	1	1	0	18	2122
19	K. pneumoniae	urine	1401	1411	2601	0	1	0	0	0	0	9	931
19	K. pneumoniae	stool	1401	1411	2601	0	3	0	0	0	0	0	140
19	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	5	374
19	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
29	K. pneumoniae	respiratory	1401	1411	2601	0	1	0	0	0	0	27	328
29	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	14	168
29	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	4
29	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	8	75
29	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
43	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	0	189
43	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	0	100
43	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	1
43	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	42
43	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
15	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	1	0	425
15	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	2	0	236
15	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	27
15	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	91
15	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	1
6	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	0	168
6	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	0	71
6	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	5
6	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	30
6	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
47	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	0	19
47	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	0	12
47	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	0
47	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	4
47	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
26	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	1	0	0	3	632
26	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	14	380
26	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	31
26	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	6	85
26	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	1
9	K. pneumoniae	respiratory	1401	1411	2601	0	0	1	0	0	0	80	189
9	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	18	74
9	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	1	10
9	K. pneumoniae	blood	1401	1411	2601	0	1	0	0	0	0	7	24
9	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
38	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	0	299
38	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	1	1	162
38	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	7
38	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	36
38	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
1	K. pneumoniae	respiratory	1401	1411	2601	0	1	0	0	1	8	151	1757
1	K. pneumoniae	urine	1401	1411	2601	0	0	1	0	0	1	73	769
1	K. pneumoniae	stool	1401	1411	2601	0	2	0	0	0	7	0	232
1	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	14	313
1	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	1
23	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	3	7	349
23	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	3	15	208
23	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	2	1	67
23	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	2	0	58
23	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
36	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	39	333
36	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	14	142
36	K. pneumoniae	stool	1401	1411	2601	1	0	0	0	0	0	1	2
36	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	11	55
36	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
22	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	2	206
22	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	4	172
22	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	1
22	K. pneumoniae	blood	1401	1411	2601	0	1	0	0	0	0	0	63
22	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
33	K. pneumoniae	respiratory	1401	1411	2601	0	1	0	1	0	5	43	1530
33	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	7	23	860
33	K. pneumoniae	stool	1401	1411	2601	0	1	0	0	0	2	1	151
33	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	3	6	329
33	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
13	K. pneumoniae	respiratory	1401	1411	2601	0	1	0	0	0	1	32	915
13	K. pneumoniae	urine	1401	1411	2601	0	0	0	1	0	2	41	590
13	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	2	51
