prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
13	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	1	0	23	74
13	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	6	0	81	310
13	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
28	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	6	0	85	298
28	K. pneumoniae	urine	1401	1411	1266	0	0	0	1	4	0	48	138
28	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	3	0	9	3
28	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	15	36
28	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
44	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	40	260
44	K. pneumoniae	urine	1401	1411	1266	1	0	0	0	0	0	39	189
44	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	18	20
44	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	8	66
44	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
42	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	69	229
42	K. pneumoniae	urine	1401	1411	1266	0	0	2	0	0	0	52	127
42	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	3	5
42	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	17	37
42	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
37	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	88	354
37	K. pneumoniae	urine	1401	1411	1266	0	0	0	2	0	0	35	165
37	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	0	2
37	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	10	43
37	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	1	0
31	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	1	0	258	559
31	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	268	324
31	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	3	0	69	129
31	K. pneumoniae	blood	1401	1411	1266	0	0	1	0	0	0	34	72
31	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
11	K. pneumoniae	respiratory	1401	1411	1266	1	0	0	1	1	0	220	644
11	K. pneumoniae	urine	1401	1411	1266	3	0	0	0	0	0	195	445
11	K. pneumoniae	stool	1401	1411	1266	4	0	0	0	0	0	8	50
11	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	22	132
11	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
46	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	146	791
46	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	3	0	133	326
46	K. pneumoniae	stool	1401	1411	1266	1	0	0	0	0	0	12	55
46	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	12	75
46	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
40	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	71	277
40	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	22	69
40	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	0	23
40	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	2	25
40	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
17	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	1	0	0	49	427
17	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	34	174
17	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	13	87
17	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	10	46
17	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
5	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	82	391
5	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	40	147
5	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	14	59
5	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	8	47
5	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
20	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	1	3	0	41	278
20	K. pneumoniae	urine	1401	1411	1266	0	0	1	0	2	0	29	158
20	K. pneumoniae	stool	1401	1411	1266	13	0	0	0	1	0	6	41
20	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	9	31
20	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
7	K. pneumoniae	respiratory	1401	1411	1266	2	0	0	0	1	0	1179	2026
7	K. pneumoniae	urine	1401	1411	1266	3	1	0	2	3	1	621	878
7	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	5	0	129	258
7	K. pneumoniae	blood	1401	1411	1266	1	0	0	1	0	0	104	253
7	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
34	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	37	169
34	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	27	62
34	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	29	8
34	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	4	15
34	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
27	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	183	243
27	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	115	122
27	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	15	13
27	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	20	50
27	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
21	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	246	606
21	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	1	0	214	298
21	K. pneumoniae	stool	1401	1411	1266	1	0	0	0	1	0	7	36
21	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	26	84
21	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
30	K. pneumoniae	respiratory	1401	1411	1266	0	0	1	0	0	0	130	325
30	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	102	135
30	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	7	25
30	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	1	0	11	40
30	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	2
25	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	1	0	0	50	198
25	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	55	83
25	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	4	28
25	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	4	34
25	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
18	K. pneumoniae	respiratory	1401	1411	1266	1	0	0	0	0	0	84	479
18	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	53	181
18	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	10	74
18	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	1	0	21	77
18	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	1	0
32	K. pneumoniae	respiratory	1401	1411	1266	1	0	0	1	0	0	243	855
32	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	178	503
32	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	22	6
32	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	40	99
32	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	1
