prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
39	E. coli	blood	1401	1411	1661	0	0	0	1	0	0	17	213
39	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
10	E. coli	respiratory	1401	1411	1661	0	0	1	1	0	0	117	617
10	E. coli	urine	1401	1411	1661	0	0	0	0	0	0	142	1422
10	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	34	293
10	E. coli	blood	1401	1411	1661	0	0	0	2	0	0	19	190
10	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
35	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	130	645
35	E. coli	urine	1401	1411	1661	1	0	0	1	0	0	376	2244
35	E. coli	stool	1401	1411	1661	0	1	0	0	0	0	47	349
35	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	70	455
35	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	2
4	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	116	751
4	E. coli	urine	1401	1411	1661	2	0	0	0	1	0	388	2954
4	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	22	405
4	E. coli	blood	1401	1411	1661	0	0	0	0	1	0	26	367
4	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
41	E. coli	respiratory	1401	1411	1661	0	0	0	2	2	0	419	2872
41	E. coli	urine	1401	1411	1661	2	0	0	0	0	0	1172	9838
41	E. coli	stool	1401	1411	1661	5	1	0	0	0	0	485	2147
41	E. coli	blood	1401	1411	1661	1	0	0	2	0	0	182	1693
41	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	1	3
19	E. coli	respiratory	1401	1411	1661	2	0	0	0	0	0	225	1769
19	E. coli	urine	1401	1411	1661	2	0	1	3	1	0	622	5860
19	E. coli	stool	1401	1411	1661	3	0	0	0	0	0	100	1102
19	E. coli	blood	1401	1411	1661	0	0	0	1	1	0	92	940
19	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	1	5
29	E. coli	respiratory	1401	1411	1661	1	0	1	0	1	0	68	456
29	E. coli	urine	1401	1411	1661	0	1	0	2	0	0	204	1696
29	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	27	213
29	E. coli	blood	1401	1411	1661	1	0	0	0	0	0	20	349
29	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
43	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	14	217
43	E. coli	urine	1401	1411	1661	0	0	0	0	0	0	50	889
43	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	2	115
43	E. coli	blood	1401	1411	1661	0	0	0	1	0	0	12	238
43	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
15	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	49	427
15	E. coli	urine	1401	1411	1661	0	0	0	2	1	1	152	1643
15	E. coli	stool	1401	1411	1661	1	0	0	0	0	0	16	153
15	E. coli	blood	1401	1411	1661	0	0	0	0	1	0	21	336
15	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
6	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	13	113
6	E. coli	urine	1401	1411	1661	0	0	0	0	0	0	55	780
6	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	2	57
6	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	6	130
6	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
47	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	21	142
47	E. coli	urine	1401	1411	1661	0	1	0	0	0	0	37	463
47	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	1	55
47	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	6	49
47	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
26	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	56	648
26	E. coli	urine	1401	1411	1661	0	0	0	2	0	0	237	2824
26	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	34	409
26	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	27	355
26	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
9	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	72	400
9	E. coli	urine	1401	1411	1661	0	0	0	0	1	0	140	1292
9	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	21	125
9	E. coli	blood	1401	1411	1661	1	0	0	0	0	0	20	241
9	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
38	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	36	559
38	E. coli	urine	1401	1411	1661	0	0	0	0	0	0	129	2060
38	E. coli	stool	1401	1411	1661	1	0	0	0	0	0	38	127
38	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	13	291
38	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	2
1	E. coli	respiratory	1401	1411	1661	0	0	1	0	2	0	209	1994
1	E. coli	urine	1401	1411	1661	1	0	0	1	2	0	489	5853
1	E. coli	stool	1401	1411	1661	3	0	0	1	1	0	154	1743
1	E. coli	blood	1401	1411	1661	0	0	0	1	0	0	87	1204
1	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
23	E. coli	respiratory	1401	1411	1661	0	1	0	0	1	0	56	400
23	E. coli	urine	1401	1411	1661	0	0	0	0	17	1	164	1458
23	E. coli	stool	1401	1411	1661	1	0	0	0	5	1	56	509
23	E. coli	blood	1401	1411	1661	0	0	0	0	1	0	20	294
23	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
36	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	34	197
36	E. coli	urine	1401	1411	1661	0	0	0	1	0	0	110	778
36	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	13	56
36	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	15	185
36	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
22	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	60	268
22	E. coli	urine	1401	1411	1661	1	0	0	1	1	0	235	1520
22	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	23	114
22	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	30	236
22	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
33	E. coli	respiratory	1401	1411	1661	1	0	0	0	15	0	404	1842
33	E. coli	urine	1401	1411	1661	0	0	0	2	33	0	1188	6926
33	E. coli	stool	1401	1411	1661	0	0	0	0	23	0	177	1095
33	E. coli	blood	1401	1411	1661	0	0	0	0	3	0	183	1238
33	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	4
13	E. coli	respiratory	1401	1411	1661	0	0	1	1	5	0	208	919
13	E. coli	urine	1401	1411	1661	0	0	0	0	26	0	763	3788
13	E. coli	stool	1401	1411	1661	1	0	0	2	0	0	27	155
13	E. coli	blood	1401	1411	1661	0	0	1	1	0	0	150	611
13	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
28	E. coli	respiratory	1401	1411	1661	0	0	0	0	1	0	20	101
28	E. coli	urine	1401	1411	1661	0	0	0	0	1	0	37	398
28	E. coli	stool	1401	1411	1661	0	0	0	0	1	0	3	12
28	E. coli	blood	1401	1411	1661	0	0	1	0	0	0	10	52
28	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
44	E. coli	respiratory	1401	1411	1661	0	0	0	0	1	0	23	175
44	E. coli	urine	1401	1411	1661	0	0	0	1	1	0	72	694
44	E. coli	stool	1401	1411	1661	1	0	0	0	0	1	47	117
44	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	10	98
44	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
42	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	31	129
42	E. coli	urine	1401	1411	1661	0	0	0	2	0	0	83	466
42	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	0	9
42	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	22	92
42	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
37	E. coli	respiratory	1401	1411	1661	0	0	1	0	0	0	38	243
37	E. coli	urine	1401	1411	1661	0	0	0	0	0	0	98	870
37	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	11	118
37	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	9	108
37	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
31	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	89	483
31	E. coli	urine	1401	1411	1661	1	0	0	0	1	1	289	1535
31	E. coli	stool	1401	1411	1661	0	0	0	0	4	0	113	491
31	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	34	240
31	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
11	E. coli	respiratory	1401	1411	1661	4	0	0	0	2	0	92	465
11	E. coli	urine	1401	1411	1661	1	0	0	2	6	0	319	2190
11	E. coli	stool	1401	1411	1661	3	0	0	0	0	0	21	227
11	E. coli	blood	1401	1411	1661	1	0	0	0	0	0	40	325
11	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
46	E. coli	respiratory	1401	1411	1661	0	0	0	1	2	0	87	526
46	E. coli	urine	1401	1411	1661	1	0	0	1	0	0	248	1679
46	E. coli	stool	1401	1411	1661	0	0	0	0	3	0	48	490
46	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	17	170
46	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
40	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	41	228
40	E. coli	urine	1401	1411	1661	0	1	0	1	0	0	70	497
40	E. coli	stool	1401	1411	1661	1	0	0	1	0	0	21	362
40	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	8	82
40	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
17	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	76	305
17	E. coli	urine	1401	1411	1661	1	0	0	0	0	0	157	886
17	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	31	452
17	E. coli	blood	1401	1411	1661	0	0	0	1	0	0	19	142
17	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
5	E. coli	respiratory	1401	1411	1661	0	1	0	0	0	0	27	267
5	E. coli	urine	1401	1411	1661	0	0	0	0	0	0	128	689
5	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	15	126
5	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	27	176
5	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
20	E. coli	respiratory	1401	1411	1661	0	0	0	0	9	0	19	211
20	E. coli	urine	1401	1411	1661	0	0	0	0	6	0	60	746
20	E. coli	stool	1401	1411	1661	0	0	0	0	0	1	17	158
20	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	8	131
20	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
7	E. coli	respiratory	1401	1411	1661	2	0	0	0	0	0	398	1507
7	E. coli	urine	1401	1411	1661	1	0	0	1	0	0	905	4424
7	E. coli	stool	1401	1411	1661	0	0	0	0	7	1	298	1117
7	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	70	619
7	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	3
34	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	31	149
34	E. coli	urine	1401	1411	1661	0	0	0	0	1	0	60	338
34	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	45	260
34	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	9	42
34	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
27	E. coli	respiratory	1401	1411	1661	4	0	0	0	0	0	50	218
27	E. coli	urine	1401	1411	1661	0	0	0	0	0	2	96	805
27	E. coli	stool	1401	1411	1661	1	0	0	1	1	0	13	95
27	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	15	188
27	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
21	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	77	385
21	E. coli	urine	1401	1411	1661	0	0	0	0	0	1	236	1468
21	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	39	179
21	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	25	188
21	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
30	E. coli	respiratory	1401	1411	1661	1	0	0	3	0	0	40	225
30	E. coli	urine	1401	1411	1661	0	1	0	1	0	1	108	728
30	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	5	55
30	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	15	99
30	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
25	E. coli	respiratory	1401	1411	1661	0	0	1	0	0	0	12	108
25	E. coli	urine	1401	1411	1661	0	0	0	1	0	1	49	395
25	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	3	29
25	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	7	49
25	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
18	E. coli	respiratory	1401	1411	1661	0	0	1	1	0	0	38	276
18	E. coli	urine	1401	1411	1661	1	0	0	1	0	0	107	842
18	E. coli	stool	1401	1411	1661	0	1	0	0	0	0	18	275
18	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	23	156
18	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	2
32	E. coli	respiratory	1401	1411	1661	0	0	0	0	0	0	75	310
32	E. coli	urine	1401	1411	1661	0	1	0	1	0	0	257	1726
32	E. coli	stool	1401	1411	1661	0	0	0	0	0	0	0	7
32	E. coli	blood	1401	1411	1661	0	0	0	0	0	0	47	200
32	E. coli	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
12	K. pneumoniae	respiratory	1401	1411	1661	1	0	0	1	1	0	62	1960
12	K. pneumoniae	urine	1401	1411	1661	1	0	0	1	1	0	34	1080
12	K. pneumoniae	stool	1401	1411	1661	3	0	0	1	0	0	12	340
12	K. pneumoniae	blood	1401	1411	1661	0	0	1	0	0	0	14	442
12	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	1	2
3	K. pneumoniae	respiratory	1401	1411	1661	2	0	0	0	0	0	37	562
3	K. pneumoniae	urine	1401	1411	1661	1	0	0	0	0	0	19	296
3	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	2	93
3	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	3	117
3	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
16	K. pneumoniae	respiratory	1401	1411	1661	0	1	0	0	0	0	30	953
16	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	1	0	4	278
16	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	2	0
16	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	75
16	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
24	K. pneumoniae	respiratory	1401	1411	1661	0	1	1	1	0	0	10	779
24	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	4	330
24	K. pneumoniae	stool	1401	1411	1661	0	0	0	1	0	0	16	258
24	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	2	86
24	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
2	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	17	749
2	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	33	372
2	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	6
2	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	6	80
2	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
45	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	2	445
45	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	3	146
45	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	1	13
45	K. pneumoniae	blood	1401	1411	1661	0	0	0	1	0	0	0	60
45	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
8	K. pneumoniae	respiratory	1401	1411	1661	6	0	0	1	1	0	11	575
8	K. pneumoniae	urine	1401	1411	1661	1	0	0	0	0	0	12	256
8	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	40
8	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	1	2	80
8	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
14	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	14	898
14	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	21	408
14	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	2	37
14	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	166
14	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	2
39	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	1	0	0	560
39	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	7	291
39	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	4	54
39	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	99
39	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
10	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	2	0	0	38	1215
10	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	5	341
10	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	64
10	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	3	119
10	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
35	K. pneumoniae	respiratory	1401	1411	1661	2	1	0	0	1	0	17	1370
35	K. pneumoniae	urine	1401	1411	1661	7	0	0	1	0	0	12	651
35	K. pneumoniae	stool	1401	1411	1661	2	0	0	0	1	0	0	90
35	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	4	259
35	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	2
4	K. pneumoniae	respiratory	1401	1411	1661	2	0	0	0	0	1	14	1330
4	K. pneumoniae	urine	1401	1411	1661	6	0	0	0	0	0	15	824
4	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	62
4	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	271
4	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
41	K. pneumoniae	respiratory	1401	1411	1661	6	0	0	0	3	0	140	6148
41	K. pneumoniae	urine	1401	1411	1661	22	0	0	3	5	0	169	3153
41	K. pneumoniae	stool	1401	1411	1661	15	0	0	1	19	0	80	880
41	K. pneumoniae	blood	1401	1411	1661	2	0	0	0	0	0	34	1131
41	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	6
19	K. pneumoniae	respiratory	1401	1411	1661	3	2	0	1	0	1	74	3607
19	K. pneumoniae	urine	1401	1411	1661	1	0	0	2	0	1	47	1674
19	K. pneumoniae	stool	1401	1411	1661	6	0	0	0	0	0	8	255
19	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	11	622
19	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	2
29	K. pneumoniae	respiratory	1401	1411	1661	1	0	0	0	0	0	10	922
29	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	9	480
29	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	54
29	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	193
29	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
43	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	1	402
43	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	3	199
43	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	1
43	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	99
43	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
15	K. pneumoniae	respiratory	1401	1411	1661	0	1	0	1	2	0	4	649
15	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	2	0	11	396
15	K. pneumoniae	stool	1401	1411	1661	1	0	0	0	3	0	0	38
15	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	3	135
15	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
6	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	2	311
6	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	1	164
6	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	9
6	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	61
6	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
47	K. pneumoniae	respiratory	1401	1411	1661	0	1	0	0	0	0	6	295
47	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	0	87
47	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	51
47	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	21
47	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
26	K. pneumoniae	respiratory	1401	1411	1661	0	1	0	1	0	0	9	1190
26	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	6	707
26	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	1	45
26	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	167
26	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	2
9	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	1	0	0	37	812
9	K. pneumoniae	urine	1401	1411	1661	0	0	0	1	0	0	17	292
9	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	4	60
9	K. pneumoniae	blood	1401	1411	1661	0	2	0	0	0	0	4	113
9	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
38	K. pneumoniae	respiratory	1401	1411	1661	0	1	0	1	1	0	21	1225
38	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	1	0	10	568
38	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	2	21
38	K. pneumoniae	blood	1401	1411	1661	1	1	0	0	0	0	1	172
38	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
1	K. pneumoniae	respiratory	1401	1411	1661	3	1	0	2	13	0	123	3817
1	K. pneumoniae	urine	1401	1411	1661	1	0	1	1	1	0	82	1558
1	K. pneumoniae	stool	1401	1411	1661	5	0	0	0	7	0	29	530
1	K. pneumoniae	blood	1401	1411	1661	1	0	0	0	0	0	33	640
1	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	3
23	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	2	1	12	754
23	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	2	0	5	339
23	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	4	1	5	186
23	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	4	0	3	132
23	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	2
36	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	8	476
36	K. pneumoniae	urine	1401	1411	1661	0	0	0	1	0	0	2	214
36	K. pneumoniae	stool	1401	1411	1661	1	0	0	0	0	0	2	1
36	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	85
36	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
22	K. pneumoniae	respiratory	1401	1411	1661	2	0	0	0	1	0	15	579
22	K. pneumoniae	urine	1401	1411	1661	4	0	6	0	1	0	23	408
22	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	1	0	2	26
22	K. pneumoniae	blood	1401	1411	1661	1	0	0	0	0	0	3	126
22	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
33	K. pneumoniae	respiratory	1401	1411	1661	2	0	0	1	14	2	98	3135
33	K. pneumoniae	urine	1401	1411	1661	2	0	2	1	13	0	85	1827
33	K. pneumoniae	stool	1401	1411	1661	9	0	0	0	5	0	21	350
33	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	4	0	19	626
33	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
13	K. pneumoniae	respiratory	1401	1411	1661	1	0	0	0	8	0	54	1701
13	K. pneumoniae	urine	1401	1411	1661	4	0	0	1	6	0	54	1107
