prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
33	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	3	0	117	399
33	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
13	K. pneumoniae	respiratory	1401	1411	1266	1	0	0	0	8	0	406	917
13	K. pneumoniae	urine	1401	1411	1266	4	0	1	0	5	0	328	606
13	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	10	36
13	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	3	0	61	237
13	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
28	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	45	130
28	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	1	0	27	92
28	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	1	0	1	2
28	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	2	19
28	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	1
44	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	60	212
44	K. pneumoniae	urine	1401	1411	1266	0	0	0	2	0	0	49	112
44	K. pneumoniae	stool	1401	1411	1266	2	0	1	0	0	0	35	26
44	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	8	30
44	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
42	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	39	182
42	K. pneumoniae	urine	1401	1411	1266	0	0	0	1	0	0	22	76
42	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	0	4
42	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	11	26
42	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	1
37	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	41	316
37	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	27	146
37	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	3	2
37	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	4	39
37	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
31	K. pneumoniae	respiratory	1401	1411	1266	2	0	0	0	8	0	245	446
31	K. pneumoniae	urine	1401	1411	1266	1	0	1	0	0	0	167	207
31	K. pneumoniae	stool	1401	1411	1266	3	0	0	0	5	0	71	75
31	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	37	58
31	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
11	K. pneumoniae	respiratory	1401	1411	1266	0	1	0	1	1	1	186	556
11	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	2	0	157	367
11	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	19	33
11	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	26	130
11	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	1	1
46	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	135	661
46	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	92	257
46	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	1	0	13	47
46	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	11	59
46	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	1
40	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	64	181
40	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	17	59
40	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	9	18
40	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	7	28
40	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
17	K. pneumoniae	respiratory	1401	1411	1266	0	1	0	0	0	0	49	302
17	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	35	117
17	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	6	71
17	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	3	43
17	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
5	K. pneumoniae	respiratory	1401	1411	1266	0	0	1	0	0	0	71	302
5	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	1	0	14	141
5	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	2	25
5	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	17	57
5	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
20	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	2	1	0	47	229
20	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	2	0	33	116
20	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	9	47
20	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	7	38
20	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
7	K. pneumoniae	respiratory	1401	1411	1266	6	0	0	0	2	0	835	1746
7	K. pneumoniae	urine	1401	1411	1266	1	0	0	0	0	1	446	746
7	K. pneumoniae	stool	1401	1411	1266	6	0	0	0	2	0	136	225
7	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	2	0	69	229
7	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
34	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	1	0	40	173
34	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	26	47
34	K. pneumoniae	stool	1401	1411	1266	1	0	0	0	1	0	32	20
34	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	5	15
34	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
27	K. pneumoniae	respiratory	1401	1411	1266	3	0	0	0	0	0	96	167
27	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	67	86
27	K. pneumoniae	stool	1401	1411	1266	1	0	0	0	0	0	3	0
27	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	1	0	18	32
27	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
21	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	140	454
21	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	1	120	223
21	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	3	33
21	K. pneumoniae	blood	1401	1411	1266	0	1	0	0	0	0	13	70
21	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	1
30	K. pneumoniae	respiratory	1401	1411	1266	0	0	1	0	0	0	81	258
30	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	1	0	62	120
30	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	4	10
30	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	10	40
30	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	1	0
25	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	19	140
25	K. pneumoniae	urine	1401	1411	1266	0	0	0	0	0	0	12	55
25	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	4	9
25	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	5	22
25	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
18	K. pneumoniae	respiratory	1401	1411	1266	1	1	0	0	0	1	69	372
18	K. pneumoniae	urine	1401	1411	1266	0	0	0	1	0	0	60	112
18	K. pneumoniae	stool	1401	1411	1266	0	0	1	0	0	0	11	111
18	K. pneumoniae	blood	1401	1411	1266	0	0	0	0	0	0	16	68
18	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
32	K. pneumoniae	respiratory	1401	1411	1266	0	0	0	0	0	0	199	691
32	K. pneumoniae	urine	1401	1411	1266	2	0	1	0	0	0	192	376
32	K. pneumoniae	stool	1401	1411	1266	0	0	0	0	0	0	0	1
32	K. pneumoniae	blood	1401	1411	1266	2	0	0	0	0	0	48	93
32	K. pneumoniae	spinal	1401	1411	1266	0	0	0	0	0	0	0	0
