prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
13	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	2	42	951
13	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	49	587
13	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	1	0	76
13	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	2	11	192
13	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
28	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	54	195
28	K. pneumoniae	urine	1401	1411	2601	0	0	0	1	0	2	26	129
28	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	1
28	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	3	39
28	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
44	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	0	252
44	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	0	134
44	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	27
44	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	59
44	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
42	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	32	166
42	K. pneumoniae	urine	1401	1411	2601	0	0	0	2	0	0	19	73
42	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	8
42	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	3	31
42	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
37	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	0	136
37	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	0	44
37	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	0
37	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	13
37	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
31	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	7	607
31	K. pneumoniae	urine	1401	1411	2601	0	1	0	0	0	0	11	428
31	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	2	2	62
31	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	75
31	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
11	K. pneumoniae	respiratory	1401	1411	2601	0	1	0	1	0	0	6	598
11	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	15	466
11	K. pneumoniae	stool	1401	1411	2601	0	3	0	0	0	0	1	28
11	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	2	103
11	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
46	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	20	479
46	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	2	198
46	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	1	59
46	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	47
46	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
40	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	20	313
40	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	7	80
40	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	12
40	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	1	23
40	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
17	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	1	0	0	84	295
17	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	1	0	50	127
17	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	29	60
17	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	6	40
17	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
5	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	15	250
5	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	10	111
5	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	2	68
5	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	1	41
5	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
20	K. pneumoniae	respiratory	1401	1411	2601	0	0	1	0	0	2	2	176
20	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	2	4	133
20	K. pneumoniae	stool	1401	1411	2601	0	7	0	0	0	1	0	12
20	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	28
20	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
7	K. pneumoniae	respiratory	1401	1411	2601	0	2	0	0	0	0	33	2089
7	K. pneumoniae	urine	1401	1411	2601	0	2	0	1	0	2	28	925
7	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	3	12	254
7	K. pneumoniae	blood	1401	1411	2601	0	1	0	0	0	0	6	254
7	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
34	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	3	204
34	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	8	95
34	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	15
34	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	3	20
34	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
27	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	0	130
27	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	0	61
27	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	10
27	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	26
27	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
21	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	52	443
21	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	22	225
21	K. pneumoniae	stool	1401	1411	2601	0	1	0	0	0	0	4	27
21	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	5	46
21	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
30	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	2	239
30	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	0	109
30	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	8
30	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	38
30	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	1
25	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	0	160
25	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	2	87
25	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	0	18
25	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	0	15
25	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
18	K. pneumoniae	respiratory	1401	1411	2601	0	1	0	0	0	0	17	472
18	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	10	188
18	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	3	73
18	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	5	82
18	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
32	K. pneumoniae	respiratory	1401	1411	2601	0	0	0	0	0	0	13	529
32	K. pneumoniae	urine	1401	1411	2601	0	0	0	0	0	0	15	387
32	K. pneumoniae	stool	1401	1411	2601	0	0	0	0	0	0	2	26
32	K. pneumoniae	blood	1401	1411	2601	0	0	0	0	0	0	7	108
32	K. pneumoniae	spinal	1401	1411	2601	0	0	0	0	0	0	0	0
